head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,ussandjai,waurstwjans,ἐκβάλῃ,ἐργάτας,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,non_spec,0,0.0,optative,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,athaitands,siponjans,προσκαλεσάμενος,μαθητὰς,verb,common noun,verb,common noun,open predication,open predication,old,2,3.0,participle,participle,open predication non finita,open predication non finita
True,True,ustiuhiþ,baurgs,τελέσητε,πόλεις,verb,common noun,verb,common noun,subordinata completiva,principale,new,1,2.0,indicative,subjunctive,subordinata completiva finita,principale finita
True,True,Ganah,siponi,ἀρκετὸν,μαθητῇ,verb,common noun,adjective,common noun,principale coordinata,open predication,old,0,1.0,indicative,,principale coordinata finita,open predication finita
False,False,haihaitun,gardawaldand,ἐπεκάλεσαν,οἰκοδεσπότην,verb,common noun,verb,common noun,,,old,0,1.0,indicative,indicative,,
True,True,ogeiþ,ins,φοβηθῆτε,αὐτούς,verb,personal pronoun,verb,personal pronoun,principale,principale,acc_inf,0,0.0,optative,imperative,principale finita,principale finita
False,False,qiþa,þatei,λέγω,ὃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
False,False,gahauseiþ,þatei,ἀκούετε,ὃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva,relativa oggettiva,,0,0.0,indicative,indicative,relativa oggettiva finita,relativa oggettiva finita
True,True,afaikiþ,mik,ἀρνήσηταί,με,verb,personal pronoun,verb,personal pronoun,relativa,relativa,old,0,0.0,indicative,subjunctive,relativa finita,relativa finita
True,True,afaika,ina,ἀρνήσομαι,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,quant,1,1.0,indicative,indicative,principale finita,principale finita
True,True,lagjan,gawairþi,βαλεῖν,εἰρήνην,verb,common noun,verb,common noun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,skaidan,mannan,διχάσαι,ἄνθρωπον,verb,common noun,verb,common noun,open predication in coordinazione,open predication in coordinazione,non_spec,0,0.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,nimiþ,galgan,λαμβάνει,σταυρὸν,verb,common noun,verb,common noun,relativa soggettiva coordinata,relativa soggettiva coordinata,non_spec,1,2.0,indicative,indicative,relativa soggettiva coordinata finita,relativa soggettiva coordinata finita
True,True,bigitiþ,saiwala,εὑρὼν,ψυχὴν,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,1,2.0,indicative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,True,bigitiþ,þo,εὑρήσει,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale,principale coordinata,non_spec_old,0,0.0,indicative,indicative,principale finita,principale coordinata finita
True,True,andnimands,izwis,δεχόμενος,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
False,False,andnimiþ,mik,δέχεται,ἐμὲ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,andnimands,mik,δεχόμενος,ἐμὲ,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
True,True,sandjandan,mik,ἀποστείλαντά,με,verb,personal pronoun,verb,personal pronoun,relativa oggettiva,relativa oggettiva,old,0,0.0,participle,participle,relativa oggettiva non finita,relativa oggettiva non finita
True,True,andnimands,praufetu,δεχόμενος,προφήτην,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,0,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
False,False,nimiþ,mizdon,λήμψεται,μισθὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,nimiþ,mizdon,λήμψεται,μισθὸν,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,1,1.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,gahausjands,waurstwa,ἀκούσας,ἔργα,verb,common noun,verb,common noun,open predication,open predication,new,1,2.0,participle,participle,open predication non finita,open predication non finita
False,False,gahauseiþ,þatei,ἀκούετε,ἃ,verb,relative pronoun,verb,relative pronoun,relativa oggettiva coordinata,relativa oggettiva coordinata,,0,0.0,indicative,indicative,relativa oggettiva coordinata finita,relativa oggettiva coordinata finita
False,False,saiƕan,ƕa,θεάσασθαι,τί,verb,interrogative pronoun,verb,interrogative pronoun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,False,saiƕan,ƕa,ἰδεῖν,τί,verb,interrogative pronoun,verb,interrogative pronoun,open predication,open predication,non_spec,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
False,,saiƕan,ƕa,ἰδεῖν,τί,verb,interrogative pronoun,verb,interrogative pronoun,open predication,open predication,info_unannotatable,0,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,True,insandja,aggilu,ἀποστέλλω,ἄγγελόν,verb,common noun,verb,common noun,principale,principale,new,2,3.0,indicative,indicative,principale finita,principale finita
True,True,gamanweiþ,wig,κατασκευάσει,ὁδόν,verb,common noun,verb,common noun,relativa,relativa,new,1,2.0,indicative,indicative,relativa finita,relativa finita
True,True,frawilwand,þo,ἁρπάζουσιν,αὐτήν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,habai,ausona,ἔχων,ὦτα,verb,common noun,verb,common noun,relativa soggettiva,relativa soggettiva,non_spec,1,0.0,optative,participle,relativa soggettiva finita,relativa soggettiva non finita
True,,galeiko,kuni,,γενεὰν,verb,common noun,,common noun,principale,,acc_sit,1,2.0,indicative,,principale finita,
False,False,habaiþ,unhulþon,ἔχει,δαιμόνιον,verb,common noun,verb,common noun,principale,principale,new,0,0.0,indicative,indicative,principale finita,principale finita
False,False,seƕum,þuk,εἴδομεν,σε,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,seƕum,þuk,εἴδομεν,σε,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,dragkideduþ,mik,ἐποτίσατέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,galaþodeduþ,mik,γυμνὸς,με,verb,personal pronoun,adjective,personal pronoun,principale coordinata,open predication,old,0,0.0,indicative,,principale coordinata finita,open predication finita
True,True,wasideduþ,mik,περιεβάλετέ,με,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,seƕum,þuk,εἴδομεν,σε,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,ustauh,waurda,ἐτέλεσεν,λόγους,verb,common noun,verb,common noun,,,quant,2,3.0,indicative,indicative,,
True,,gahausideduþ,wajamerein,ἠκούσατε,ἱμάτια,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
True,True,kaupastedun,ina,ἐκολάφισαν,αὐτόν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,slahands,þuk,παίσας,σε,verb,personal pronoun,verb,personal pronoun,relativa soggettiva,relativa soggettiva,old,0,0.0,participle,participle,relativa soggettiva non finita,relativa soggettiva non finita
False,,qiþis,ƕa,λέγεις,ὁ,verb,interrogative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,0,0.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,gasaƕ,ina,εἶδεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,kann,mannan,οἶδα,ἄνθρωπον,verb,common noun,verb,common noun,principale,principale,old,1,1.0,indicative,indicative,principale finita,principale finita
True,,bandweiþ,þuk,,σε,verb,personal pronoun,,personal pronoun,principale,,old,0,0.0,indicative,,principale finita,
True,True,kann,mannan,οἶδα,ἄνθρωπον,verb,common noun,verb,common noun,principale,principale,acc_gen,1,1.0,indicative,indicative,principale finita,principale finita
True,True,afaikis,mik,φωνῆσαι,με,verb,personal pronoun,verb,personal pronoun,principale,,old,0,0.0,indicative,infinitive,principale finita,
False,False,nemun,runa,ἔλαβον,συμβούλιον,verb,common noun,verb,common noun,principale,principale,info_unannotatable,0,0.0,indicative,indicative,principale finita,principale finita
True,True,afdauþidedeina,ina,θανατῶσαι,αὐτόν,verb,personal pronoun,verb,personal pronoun,,,old,0,0.0,optative,infinitive,,
True,True,gabindandans,ina,δήσαντες,αὐτὸν,verb,personal pronoun,verb,personal pronoun,open predication,open predication,old,0,0.0,participle,participle,open predication non finita,open predication non finita
True,,anafulhun,ina,παρέδωκαν,,verb,personal pronoun,verb,,principale coordinata,principale coordinata,,0,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,galewjands,ina,παραδιδοὺς,αὐτὸν,verb,personal pronoun,verb,personal pronoun,relativa,relativa,old,0,0.0,participle,participle,relativa non finita,relativa non finita
True,True,galewjands,bloþ,παραδοὺς,αἷμα,verb,common noun,verb,common noun,open predication,open predication,non_spec,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,nimandans,skattans,λαβόντες,ἀργύρια,verb,common noun,verb,common noun,open predication,open predication,old,1,1.0,participle,participle,open predication non finita,open predication non finita
True,True,lagjan,þans,βαλεῖν,αὐτὰ,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,open predication,old,0,0.0,infinitive,infinitive,subordinata completiva non finita,open predication non finita
False,False,nimandans,garuni,λαβόντες,συμβούλιον,verb,common noun,verb,common noun,open predication,open predication,info_unannotatable,0,0.0,participle,participle,open predication non finita,open predication non finita
True,True,usbauhtedun,akr,ἠγόρασαν,ἀγρὸν,verb,common noun,verb,common noun,principale,principale,acc_gen,2,2.0,indicative,indicative,principale finita,principale finita
False,False,garahnidedun,þatei,ἐτιμήσαντο,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,atgebun,ins,ἔδωκαν,αὐτὰ,verb,personal pronoun,verb,personal pronoun,principale coordinata,principale coordinata,old,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,frah,ina,ἐπηρώτησεν,αὐτὸν,verb,personal pronoun,verb,personal pronoun,principale,principale,old,0,0.0,indicative,indicative,principale finita,principale finita
False,False,andhof,waiht,ἀπεκρίνατο,οὐδὲν,verb,common noun,verb,indefinite pronoun,principale,principale,non_spec,1,0.0,indicative,indicative,principale finita,principale finita
True,True,fraletan,bandjan,ἀπολύειν,δέσμιον,verb,common noun,verb,common noun,subordinata completiva,open predication,non_spec,2,2.0,infinitive,infinitive,subordinata completiva non finita,open predication non finita
False,False,wildedun,þanei,ἤθελον,ὃν,verb,relative pronoun,verb,relative pronoun,relativa,relativa,,0,0.0,indicative,indicative,relativa finita,relativa finita
True,True,habaidedun,bandjan,εἶχον,δέσμιον,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
False,False,fraletau,ƕana,ἀπολύσω,τίνα,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,1,1.0,optative,subjunctive,subordinata completiva finita,subordinata completiva finita
